rejection.Risk,Lower.CI,Upper.CI,SSVS_results,rejection.Risk_Noise,rejection.interaction,rejection.SDIR,SDIR
Reject,0.4871204495731838,1.0551492667197595,"Gender, Age, ProgVar",Reject,Reject,Reject,1.4113431681620114
Reject,0.05173752230409759,0.6026917685670283,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2409951457897568
Accept,-9.838478490128977e-5,0.5582365330988236,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8955460535937599
Reject,0.13708724529770008,0.7158741939539799,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7925025527626026
Reject,0.3111431620302102,0.9857383670275955,"Age, ProgVar",Reject,Reject,Reject,1.0212252739429504
Accept,-0.09158869633610632,0.41281086846070875,"Gender, Age, ProgVar",Reject,Reject,Accept,0.4850298659160688
Accept,-0.054951209469061194,0.5896012957231347,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7890701278893836
Reject,0.006114826462645072,0.4946353164782647,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8832521287097059
Reject,0.4258408298048004,1.0394374319058075,"Gender, Age, ProgVar",Reject,Reject,Reject,1.4157144266345716
Reject,0.2809728779593569,0.9287070780366973,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1541484150733574
Reject,0.05682310363139201,0.6208511429991519,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2862305954765385
Reject,0.12144081301035273,0.7124226489463619,"Gender, Age, ProgVar",Reject,Reject,Reject,0.8689269209707311
Reject,0.011248713071340177,0.6399448762442402,"Age, ProgVar",Reject,Reject,Reject,1.069033593723183
Reject,0.22112946236677933,0.7655573527261537,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0818352035896903
Reject,0.10077640655143652,0.7198356465104141,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9470123704110365
Reject,0.25425269893952496,0.833691905033034,"Gender, Age, ProgVar",Reject,Reject,Reject,0.8732825381360597
Reject,0.21274110868353008,0.8200897776250997,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8643331473579003
Reject,0.18503151005483634,0.6755275969581793,"Gender, Age, ProgVar",Reject,Reject,Reject,1.162979133524787
Reject,0.05917789040509461,0.6619162636413765,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9063626863654314
Accept,-0.017108045250864276,0.6274176417240418,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7592555383356656
Reject,0.03635996767157931,0.6267253428317656,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8971392281648959
Reject,0.18426810178408037,0.897834139356207,"Gender, Age, ProgVar",Reject,Reject,Reject,1.287632127949085
Reject,0.17263503683806738,0.7212431769683951,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0087089053725693
Accept,-0.03660062355943969,0.580313670193501,"Gender, Age, ProgVar",Reject,Reject,Accept,0.4951132037262907
Reject,0.06256112680471423,0.572965754547999,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7954400338833101
Reject,0.09688559663478052,0.7060966797882681,"Gender, Age, ProgVar",Reject,Reject,Reject,1.264928416032645
Accept,-0.1331183768117232,0.4936206947803412,"Gender, Age, ProgVar",Reject,Reject,Accept,0.36141709904190034
Reject,0.06597629504661241,0.7135130513375532,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8619176638055777
Accept,-0.26183611134952683,0.45386131389504203,"Gender, Age, ProgVar",Reject,Reject,Accept,0.4054439816579842
Reject,0.15970486849872062,0.6608690626032231,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1106804210851007
Reject,0.08962093823390865,0.6528681922348092,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8536427492310749
Reject,0.145600672130203,0.7256383315141672,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2641255991077145
Reject,0.29819702256065783,0.874916525654428,"Gender, Age, ProgVar",Reject,Reject,Reject,1.208178661102586
Accept,-0.09011041549782559,0.5266960528916059,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8086668935640324
Reject,0.015824263622874167,0.5117700320157093,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9577605129662733
Accept,-0.21212155529223556,0.4837203089692221,"Gender, Age, ProgVar",Accept,Reject,Accept,0.6318038572201045
Accept,-0.19803418026988232,0.4605387990148855,"Gender, Age, ProgVar",Accept,Reject,Accept,0.6201731003152834
Accept,-0.14176751631844284,0.5757019430916227,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7274280332895758
Accept,-0.11772764270302129,0.46606298569776405,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9761450035527613
Accept,-0.011877902977487975,0.6016262093396243,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9204559692068947
Reject,0.17336473374727934,0.7801448343382532,"Gender, Age, ProgVar",Reject,Reject,Reject,1.119621498137941
Reject,0.2128138849369868,0.8500488043721298,"Gender, Age, ProgVar",Reject,Reject,Accept,0.738026827948224
Reject,0.1611291511627294,0.7082037647851531,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2311774258860424
Reject,0.10638759059307898,0.6136693188242887,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1816292267113253
Reject,0.0021163351965607924,0.6052070825987991,"Gender, Age, ProgVar",Accept,Reject,Accept,0.698137052287519
Reject,0.2631701608820256,0.8520104740749181,"Age, ProgVar",Reject,Reject,Reject,1.0186651569642515
Reject,0.11471076491469195,0.6597294467977277,"Gender, Age, ProgVar",Reject,Reject,Reject,1.3011668650647454
Reject,0.1445773148590488,0.6587436208721799,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0119411874931195
Reject,0.012165934237205286,0.6610561596970335,"Age, ProgVar",Reject,Reject,Reject,1.1440149337137362
Reject,0.13468273834397781,0.7834438216793824,"Gender, Age, ProgVar, X1",Accept,Reject,Accept,0.8097739058892726
Reject,0.09473204292040302,0.7396509514155682,"Gender, Age, ProgVar",Reject,Reject,Accept,0.9029349863722328
Reject,0.1285014961364384,0.6740192820937086,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0136104482552977
Accept,-0.07722990437528243,0.6379470030891395,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6010996215027343
Reject,0.018248182775246334,0.6060516183218417,"Gender, Age, ProgVar",Reject,Reject,Accept,0.9398888074845422
Accept,-0.08690601017863775,0.5128635997247466,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8532570952556325
Reject,0.19125891268621092,0.7919565214623365,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9354764646512673
Reject,0.15586057831480407,0.7421186129868962,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0626797074954688
Reject,0.11113689479982308,0.670941782580111,"Gender, Age, ProgVar",Reject,Reject,Reject,1.106122052251648
Accept,-0.07776888409400476,0.5352131364730814,"Gender, Age, ProgVar",Reject,Reject,Accept,0.08221360378897655
Accept,-0.09774895061863775,0.4756321200104128,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8162078532800874
Reject,0.026633008777198333,0.6835889848168524,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7053408035454362
Reject,0.06495681242678514,0.5388196507248386,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1024196902354197
Accept,-0.16026498574283088,0.4583892814989618,"Age, ProgVar",Reject,Reject,Reject,0.9337243737418496
Accept,-0.08808308934708108,0.4825458742054791,"Gender, Age, ProgVar",Accept,Reject,Accept,0.5625751010055927
Reject,0.11703197180301922,0.6599437919439136,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2424783137318522
Reject,0.06866742355037819,0.7476002784541974,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0510416469181576
Reject,0.15549671374299295,0.7542705035822973,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8196348297789176
Accept,-0.07137037604500049,0.5597711285009673,"Gender, Age, ProgVar",Reject,Reject,Reject,0.969705732115259
Reject,0.20439071364057687,0.8136020278277936,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8081905853692688
Accept,-0.08893820446243611,0.5048943393085126,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8686286204579743
Reject,0.034599977159449236,0.7636220301196838,"Gender, Age, ProgVar",Accept,Reject,Reject,0.8790175137834891
Reject,0.37699443889780193,1.055002940845371,"Age, ProgVar",Reject,Reject,Reject,1.1447356187555775
Reject,0.07696109513665633,0.6720642995903126,"Gender, Age, ProgVar",Accept,Reject,Accept,0.8221847369215746
Reject,0.025733838439261414,0.6526331122610354,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9905405731965177
Reject,0.10700100931445215,0.8591880946573613,"Age, ProgVar",Reject,Reject,Accept,0.8655356623953244
Reject,0.020201046221194174,0.5450095497357547,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7413002268681197
Accept,-0.252879871663745,0.378771637658442,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6250133457579564
Accept,-0.018835238539590154,0.5756881139283598,"Gender, Age, ProgVar",Accept,Reject,Reject,0.9251554775553229
Reject,0.1956472940000466,0.7593456605040946,"Gender, Age, ProgVar",Reject,Reject,Reject,1.07404393525229
Reject,0.23571854464625663,0.869313754819715,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7808338257622401
Reject,0.015605785213703233,0.588811151323467,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9839288475286515
Accept,-0.18319151363612646,0.3800689750865073,"Gender, Age, ProgVar",Reject,Reject,Accept,0.57345594837231
Accept,-0.33008930402811143,0.3141206803197683,"Gender, Age, ProgVar",Reject,Reject,Accept,0.10344362365017003
Accept,-0.16102903327908522,0.4793668168141857,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6363980099423355
Accept,-0.031651107316541596,0.5248052897254377,"Age, ProgVar",Reject,Reject,Accept,0.28376705476360814
Reject,0.2353927286625895,0.8690816233847294,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1750110244082388
Reject,0.012467040662339618,0.5758961612620377,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0234081376495856
Reject,0.10476433782148178,0.7206903591174133,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9468859879978622
Reject,0.21953288861532042,0.8276068359009526,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9983038934526036
Reject,0.08941245651606794,0.774270799538873,"Gender, Age, ProgVar",Reject,Reject,Accept,0.9390792995236471
Accept,-0.012009734696512064,0.5736221760325244,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9020479901760066
Accept,-0.11771582543803626,0.43731407367688147,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6460918972970159
Reject,0.4290895214318206,1.0193023012376452,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2328117015062305
Reject,0.10031362229608393,0.6999893052084858,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7317493931081315
Accept,-0.21037565929284713,0.4445496948932811,"Gender, Age, ProgVar",Reject,Reject,Accept,0.5460931416924658
Accept,-0.10506506138355248,0.48878429991024985,"Gender, Age, ProgVar",Reject,Reject,Accept,0.5646285752738496
Reject,0.22731347851025574,0.8509430720380271,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9743492781256605
Reject,0.1997353136089426,0.8160982890829781,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6347585134051678
Accept,-0.20333200505168408,0.4321014701747109,"Gender, Age, ProgVar",Reject,Reject,Accept,0.4133415883580769
Reject,0.279185301882627,0.8536304447760739,"Gender, Age, ProgVar",Reject,Reject,Reject,1.3134002888827772
Reject,0.24849949043561492,0.7933522385041194,"Gender, Age, ProgVar",Accept,Reject,Reject,1.1095531977792086
Accept,-0.32092874673987065,0.36722511411904435,"Gender, Age, ProgVar",Reject,Reject,Accept,0.35733002664319324
Reject,0.05453266213370625,0.7355513317354774,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0892587149548199
Reject,0.05962775139219284,0.6533008741295951,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6586785070748377
Reject,0.3060508011875223,0.8486121266370481,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1967011849567528
Reject,0.07130010947410736,0.5791063864895759,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0417034039539816
Reject,0.07236876564556735,0.6607727639777541,"Gender, Age, ProgVar",Reject,Reject,Reject,0.8283542236481998
Reject,0.13409475991418088,0.6379848801428168,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0681013527204644
Accept,-0.04010477662359574,0.5731776690215828,"Gender, Age, ProgVar",Reject,Reject,Accept,0.36461997664025947
Reject,0.14199539178978687,0.6875130050124966,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2195584527812835
Reject,0.1988056670119267,0.7830659390670461,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1195680954992062
Accept,-0.0559893843608441,0.5659582914304121,"Gender, Age, ProgVar",Accept,Reject,Accept,0.3909208869430887
Reject,0.3625166872310873,0.9894601152513848,"Gender, Age, ProgVar",Reject,Reject,Reject,1.270447412035178
Accept,-0.060840196484520666,0.4813233138698451,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9507851792904567
Reject,0.08918712588140648,1.0291389102501856,"Gender, Age, ProgVar",Accept,Reject,Accept,0.272635553646211
Reject,0.16764056319117693,0.7184409937778168,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1668983259033685
Accept,-0.023768038098291526,0.5644670620165051,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9310022830172797
Reject,0.15575687239644825,0.8113692484158118,"Gender, Age, ProgVar, X1",Reject,Reject,Reject,0.9047426472056432
Reject,0.16666480030564257,0.7139290559981559,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0545091699475657
Reject,0.31363303520157815,0.9273019768102964,"Gender, Age, ProgVar",Reject,Reject,Reject,1.5352563805928907
Accept,-0.233210890388664,0.37551055689235424,"Gender, Age, ProgVar",Reject,Reject,Accept,0.4506979830246349
Accept,-0.10895991964785216,0.45979300389750183,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8253179592986476
Reject,0.12812658746505234,0.8712254068288173,"Gender, Age, ProgVar",Accept,Reject,Reject,0.8675410503271458
Reject,0.3976162385327848,1.0774123722506919,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2937874541357925
Reject,0.17279922200355308,0.744101066025159,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0128726718859422
Reject,0.08420856996989579,0.7078532051887849,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7713520621758295
Reject,0.1279903501855561,0.7271832485625226,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1304134936499446
Reject,0.30386704823209537,0.8963039190389732,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1074086601889181
Reject,0.20972535454633953,0.8366917656017102,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1528862538461266
Reject,0.08498425722461947,0.6642576723285902,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9752330633432159
Reject,0.3264018178516658,0.9984214810870333,"Age, ProgVar",Reject,Reject,Reject,1.46467698946857
Reject,0.006503996431704073,0.6143144703039328,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0209263698294166
Accept,-0.1117953279634334,0.4874310954599216,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7165939795920501
Reject,0.6491377453483633,1.2835282216771329,"Gender, Age, ProgVar",Reject,Reject,Reject,1.4772589091582335
Reject,0.04222864012992478,0.7173158569076539,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7186950777928353
Accept,-0.11056846622949727,0.44511365648472745,"Gender, Age, ProgVar",Reject,Reject,Accept,0.5134579189650986
Reject,0.14770447023262845,0.9128078519399616,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8240634475258358
Reject,0.07409037026987554,0.6506919478735802,"Gender, Age, ProgVar",Reject,Reject,Reject,1.3751471909993345
Accept,-0.08814276366543831,0.4185743524681356,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9769573893385195
Accept,-0.00277528903810928,0.6491868853132787,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7653753434591515
Reject,0.1353979844278567,0.6626788538632374,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9520545603269509
Reject,0.14985388111430648,0.7417135842229355,"Gender, Age, ProgVar",Reject,Reject,Reject,1.306501642700087
Reject,0.3073260957622092,0.8950343869902224,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2145592600579278
Reject,0.14585917181338043,0.7785870580140037,"Gender, Age, ProgVar",Reject,Reject,Accept,0.9187430366391798
Reject,0.11914289923392499,0.7224744838370141,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0918235009582133
Accept,-0.15777276109341468,0.49871273078686934,"Gender, Age, ProgVar",Reject,Reject,Accept,0.33429710715192795
Reject,0.030556941994641873,0.6315806357027272,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8034653501076622
Accept,-0.4120537955863687,0.1780667119654436,"Age, ProgVar",Reject,Reject,Accept,0.2369408842534552
Reject,0.2502888826641518,0.7369465076047614,"Gender, Age, ProgVar",Reject,Reject,Reject,1.5757057874090914
Accept,-0.0719485015097847,0.5489860046122296,"Gender, Age, ProgVar",Accept,Reject,Accept,0.24222210156677673
Reject,0.231267103488894,0.7830487640327315,"Gender, Age, ProgVar",Reject,Reject,Reject,1.191982492600332
Accept,-0.07718941348331732,0.528241910163008,"Gender, Age, ProgVar",Reject,Reject,Accept,0.4211363366486572
Reject,0.20891634106438228,0.8358158521152578,"Age, ProgVar",Reject,Reject,Accept,0.7803738331142978
Accept,-0.06885217596774396,0.5544750385414183,"Gender, Age, ProgVar",Accept,Reject,Accept,0.644866485758966
Reject,0.2988380338530895,0.8062295171272614,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0988036924940683
Reject,0.09837695471153149,0.6518203411780539,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0062921316571445
Reject,0.16796042014114207,0.6849730760575032,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0644196601441764
Accept,-0.004353713959779626,0.587357277311104,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7862276236214524
Accept,-0.058830170585141214,0.4809741930741335,"Gender, Age, ProgVar",Accept,Reject,Accept,0.7288709201901039
Reject,0.11711498078350621,0.6550892340470981,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9819566815114208
Reject,0.2330917716289604,0.792720698579048,"Gender, Age, ProgVar",Reject,Reject,Reject,1.079645928046844
Reject,0.08640742150137584,0.8187314601460223,"Gender, Age, ProgVar",Reject,Reject,Accept,0.5458044413945372
Accept,-0.21236469727521703,0.36595982641126995,"Gender, Age, ProgVar",Reject,Reject,Accept,0.07286636719234436
Reject,0.13841987739411965,0.621858694471056,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9155076364976343
Reject,0.48168984258123004,1.050926371890033,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2557970384790391
Reject,0.10129401908415597,0.7799818445066677,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0666567975315238
Reject,0.03451911605744436,0.583576411179966,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2789071554281104
Reject,0.3657626334618219,0.9928606072367026,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1751246727164961
Reject,0.31260784131485003,0.9190278973622958,"Gender, Age, ProgVar",Reject,Reject,Accept,0.5366583478634203
Reject,0.2922423543900548,0.8900593891236722,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1694211037403108
Reject,0.24575807800776595,0.9015564969224638,"Gender, Age, ProgVar",Reject,Reject,Accept,0.794009269050487
Accept,-0.06440666628742948,0.4312984756539168,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6109200839895845
Reject,0.1549368156929021,0.7540547789505163,"Gender, Age, ProgVar",Reject,Reject,Reject,1.270784475873699
Reject,0.07946568572024368,0.5754324005542286,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8730781091924236
Reject,0.27822666973663196,0.9447303645237142,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0998991675409338
Reject,0.3347422645425591,0.9234945387257609,"Gender, Age, ProgVar",Reject,Reject,Reject,1.203092179950884
Accept,-0.020592994718726443,0.6780770028890728,"Gender, Age, ProgVar",Accept,Reject,Reject,0.9345090384994313
Reject,2.0578880960761547e-4,0.5778309285648835,"Gender, Age, ProgVar",Reject,Reject,Accept,0.9275893174079914
Accept,-0.2854348078663865,0.2668314720011782,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8617704597561486
Reject,0.25130633157401894,0.8173970804323049,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1419732941727647
Reject,0.0486690549979793,0.6648039822353679,"Gender, Age, ProgVar",Reject,Reject,Reject,1.019736996185269
Reject,0.16603357344591296,0.7159811768820652,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2738606140748063
Reject,0.261421764823902,0.8688505570835101,"Gender, Age, ProgVar",Reject,Reject,Reject,1.189603900681678
Reject,0.07604730765007621,0.6416781692743488,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2220428413112538
Reject,0.2221218527567372,0.807348967534736,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8656327866151067
Accept,-0.08474838869926299,0.5123941063411221,"Gender, Age, ProgVar",Reject,Reject,Accept,0.400481687106659
Accept,-0.23977544567755507,0.28830417882603365,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6079109611941039
Reject,0.24525432187334026,0.8545211019667693,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2009707867380919
Reject,0.06581966447634088,0.6727003983549733,"Gender, Age, ProgVar",Reject,Reject,Accept,0.5440741548401286
Reject,0.32758069263614165,0.9029956946108615,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9627016365275936
Accept,-0.09741089560498653,0.44677205983881635,"Gender, Age, ProgVar",Reject,Reject,Accept,0.9282047538939692
Reject,0.08750177486992208,0.6252131298706147,"Gender, Age, ProgVar",Reject,Reject,Reject,0.8687856058014033
Reject,0.034567961582673445,0.6490932919219037,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0615787392637315
Accept,-0.1822745194181883,0.4812108959983985,"Gender, Age, ProgVar",Accept,Reject,Accept,0.4944309360303552
Reject,0.5036329260641546,1.1022133448296636,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2797328005772433
Accept,-0.1450675044889448,0.4283580001124684,"Gender, Age, ProgVar",Reject,Reject,Reject,0.8828437358998878
Reject,0.13652830445039651,0.6941838840220014,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9978007293701276
Reject,0.22329806523894458,0.7121674585216946,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0154219803102984
Accept,-0.15853869824145767,0.472735325206661,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9821083360018688
Reject,0.22886992645525958,0.888073810847681,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0088293041356802
Accept,-0.1482565833344418,0.4823129584936338,"Gender, Age, ProgVar",Reject,Reject,Accept,0.5341145936064782
Accept,-0.032740341176765886,0.580479647542224,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8765639138806637
Reject,0.05286409540870693,0.6197563685028475,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1149716464291721
Accept,-0.03472682969342475,0.6209257016140051,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6391859897815707
Accept,-0.014331494122991728,0.6110472847912773,"Gender, Age, ProgVar",Reject,Reject,Accept,0.3524426115563306
Reject,0.06551154339818813,0.7720426476114789,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7936155498597132
Reject,0.024547847306893744,0.642093915277073,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7636697444376608
Reject,0.5378833182577749,1.0676931899798388,"Gender, Age, ProgVar",Reject,Reject,Reject,1.292309324947256
Accept,-0.06282051976189296,0.5829669521884575,"Gender, Age, ProgVar",Reject,Reject,Accept,0.33340894651419617
Reject,0.3210400352349785,0.8911095154003973,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1267395409337309
Accept,-0.06130350715394359,0.49489091657121725,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8250550774677953
Reject,0.11336638455776558,0.6142066518947715,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7605898463706734
Accept,-0.12079251266572362,0.4574143752933681,"Gender, Age, ProgVar",Reject,Reject,Accept,0.46280267586896773
Reject,0.24486680144298767,0.9481308550259151,"Gender, Age, ProgVar",Reject,Reject,Accept,0.8883174512829365
Reject,0.11584618971756289,0.6434507707141337,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2106864234231067
Accept,-0.0526721964665296,0.549882337717608,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6632603391160818
Reject,0.09912845754650879,0.6705868113747269,"Age, ProgVar",Reject,Reject,Accept,0.8565214897330864
Reject,0.18335823985516703,0.7772811979959882,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9978316295512403
Reject,0.2361334608295008,0.8563741986838943,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9512982436756044
Reject,0.056692883208656175,0.7084219724823735,"Gender, Age, ProgVar",Reject,Reject,Accept,0.49142566797243137
Reject,0.22214139892971801,0.8738554538478749,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1368851834361453
Accept,-0.2521365755965121,0.36566717867798026,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7665512970242083
Accept,-0.2935419131005883,0.29592824378326354,"Gender, Age, ProgVar",Accept,Reject,Accept,0.5532428649890789
Accept,-0.05788574899147436,0.4760244748236367,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0828738550642922
Reject,0.25222171252339276,0.7695000121087081,"Gender, Age, ProgVar",Reject,Reject,Reject,1.041655180107746
Reject,0.13547423273209647,0.8132624266560035,"Age, ProgVar",Reject,Reject,Reject,0.9205246432499218
Reject,0.1164763236893141,0.6030524962978925,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2730929164212563
Accept,-0.09976781080355039,0.42568754401926046,"Gender, Age, ProgVar",Reject,Reject,Accept,0.18917210323576633
Accept,-0.1743508518766656,0.38587416746057224,"Gender, Age, ProgVar",Reject,Reject,Accept,0.34751335140278883
Accept,-0.11535789813288241,0.5235930123336088,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7271892030389245
Reject,0.3157431591724967,0.8990264630026531,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1452010640601438
Reject,0.37449598325396694,1.0584290380780563,"Gender, Age, ProgVar",Reject,Reject,Reject,1.4806068678474698
Reject,0.13265793776598492,0.6793304444628192,"Gender, Age, ProgVar",Reject,Reject,Reject,0.9824036917694547
Accept,-0.24146061242074995,0.41574541369354406,"Gender, Age, ProgVar",Reject,Reject,Accept,0.7770726332039517
Reject,0.055527017128482514,0.6039968008567953,"Gender, Age, ProgVar",Reject,Reject,Reject,1.1803252967155953
Reject,0.11609417988672371,0.6161531822260891,"Gender, Age, ProgVar",Reject,Reject,Reject,1.0822922651431626
Accept,-0.007463098861130807,0.5616970693641037,"Gender, Age, ProgVar",Reject,Reject,Accept,0.6987078703037819
Accept,-0.44563401628804056,0.12962697200963597,"Gender, Age, ProgVar",Accept,Reject,Accept,0.5196818832619041
Accept,-0.1652805007625613,0.32002907738197384,"Gender, Age, ProgVar",Reject,Reject,Accept,0.14376751532900606
Reject,0.2192617649653652,0.8025269649494859,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2038488397610994
Reject,0.1427253045951332,0.7653075495940872,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2358754580485782
Reject,0.29143179993449037,0.9284410591018135,"Age, ProgVar",Reject,Reject,Reject,1.4077609289081687
Reject,0.06182500790113252,0.6630235937978372,"Gender, Age, ProgVar",Accept,Reject,Reject,1.2731047117851784
Reject,0.2130504313656843,0.7935991573753263,"Gender, Age, ProgVar",Reject,Reject,Reject,1.2035071967366733
