rejection.Risk,Lower.CI,Upper.CI,SSVS_results,rejection.Risk_Noise,rejection.interaction,rejection.SDIR,SDIR
Accept,-0.28889573961521386,0.3889374833979236,"Gender, Age, ProgVar",Accept,Accept,Accept,0.29569137342865925
Accept,-0.5732409447955236,0.04121328379214373,"Gender, Age, ProgVar",Accept,Accept,Accept,0.8063437143633406
Accept,-0.33159187748273633,0.3748244552153246,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5267756091547564
Accept,-0.1050877116293938,0.543289335174558,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3918117205219973
Accept,-0.32019202881143133,0.3028424269801906,"Gender, Age, ProgVar",Accept,Accept,Accept,0.31934086220102575
Accept,-0.5174175363964671,0.26224552780915317,"Gender, Age, ProgVar",Accept,Accept,Accept,0.32223081216473837
Accept,-0.6224982736157464,0.24344636675241976,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6753698991428598
Accept,-0.49610766214922575,0.11301277175663779,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7730766452839123
Accept,-0.4799085569632747,0.24668990281905967,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4577141039892752
Accept,-0.2695517599848841,0.437904890072946,"Gender, Age, ProgVar",Accept,Accept,Reject,0.8517225460114352
Accept,-0.3323383294375598,0.4419441166277845,"Gender, Age, ProgVar",Accept,Accept,Accept,0.11796866991470724
Accept,-0.2320437972745936,0.35306029794020527,"Gender, Age, ProgVar",Accept,Accept,Accept,0.34215571724917837
Accept,-0.05027405827172699,0.5671586568958739,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7056706277694232
Accept,-0.5530125031562697,0.177112704966087,"Gender, Age, ProgVar",Accept,Accept,Accept,0.586850979337113
Accept,-0.425843657982809,0.2661588240349184,"Gender, Age, ProgVar",Accept,Accept,Accept,0.021081286699641467
Accept,-0.5825939590575535,0.20942073389302926,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3846615883493123
Accept,-0.26321207213226316,0.40451873135038574,"Gender, Age, ProgVar",Accept,Accept,Accept,0.398188049995642
Accept,-0.30553638457970633,0.3200592128025591,"Gender, Age, ProgVar",Accept,Accept,Accept,0.468252896901323
Accept,-0.14197055880378706,0.47571206101704633,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5339633621924312
Accept,-0.4027467401344113,0.2569820026247507,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5943064483909236
Accept,-0.42284298512195007,0.26886043367332174,"Gender, Age, ProgVar",Accept,Accept,Accept,0.2595156613980503
Accept,-0.5377525280162373,0.16371888949974583,"Gender, Age, ProgVar",Accept,Accept,Accept,0.8212575478821709
Accept,-0.33452781298355705,0.25517045350048023,"Gender, Age, ProgVar",Accept,Accept,Accept,0.552704154036669
Accept,-0.27079798151475176,0.34284399421671374,"Gender, Age, ProgVar",Accept,Accept,Accept,0.18181203253124925
Accept,-0.24189744036269573,0.44140520408812867,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6447087971646133
Accept,-0.30298138847511596,0.42396788093675974,"Gender, Age, ProgVar",Accept,Accept,Accept,0.14985977204489
Accept,-0.47211269231953606,0.15112497347669646,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6211213879474692
Accept,-0.2758711807315742,0.33539952102058196,"Gender, Age, ProgVar",Accept,Accept,Accept,0.31794822108468695
Accept,-0.4047103558760207,0.2765067481022022,"Gender, Age, ProgVar",Accept,Accept,Accept,0.44396519538397883
Accept,-0.4756343002701151,0.21542940658424964,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5067222665535991
Accept,-0.2872200876199223,0.43056287385536285,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5844174778563396
Accept,-0.3810555939168381,0.319462045216466,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5665167171601075
Accept,-0.4234141953205054,0.18227082063211872,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7549139773401653
Accept,-0.18430626965708827,0.4356563973105453,"Gender, Age, ProgVar",Accept,Accept,Accept,0.8404896310862423
Accept,-0.3289565433861294,0.33906376284126166,"Gender, Age, ProgVar",Accept,Accept,Accept,0.8317577392456577
Accept,-0.21960552869070998,0.3608786608753139,"Gender, Age, ProgVar",Accept,Accept,Accept,0.15084780636279727
Accept,-0.08149277534688393,0.557000452782491,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5780736196270432
Accept,-0.43620466165855143,0.17010835408366778,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6564370593703052
Accept,-0.4359718408927422,0.26191935357963836,"Gender, Age, ProgVar",Reject,Accept,Accept,0.4184156544734167
Accept,-0.44691903351240536,0.3506672797000775,"Gender, Age, ProgVar",Reject,Accept,Accept,0.7771382893423551
Accept,-0.4097269665452782,0.28497098870256626,"Gender, Age, ProgVar",Accept,Accept,Accept,0.45992792870829285
Accept,-0.30353416247641984,0.3459301482854352,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3720307023104281
Accept,-0.479251665319123,0.20428087632041106,"Gender, Age, ProgVar",Reject,Accept,Accept,0.591830001151076
Accept,-0.0247031729204637,0.5426487974839411,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6229223140905433
Accept,-0.5234636971631101,0.2650203713183054,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6780454208786507
Accept,-0.5727512822427501,0.14304357712068422,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6318607611554452
Accept,-0.1417268095071124,0.5502920338804098,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5139188835621957
Accept,-0.4717924623511419,0.31712936548342185,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3337195968391099
Accept,-0.2914728799207577,0.4498964921936656,"Gender, Age, ProgVar",Accept,Accept,Accept,0.1363983261654598
Accept,-0.5608085927683575,0.08486034403789061,"Gender, Age, ProgVar",Accept,Accept,Accept,0.21962024950216982
Accept,-0.2951356268786377,0.28615699668873096,"Gender, Age, ProgVar",Accept,Accept,Accept,0.2970854528005609
Accept,-0.2208789861643565,0.46749404205603096,"Gender, Age, ProgVar",Accept,Accept,Reject,0.812398950089088
Accept,-0.35188317245912415,0.28485310400200553,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5789391412639235
Accept,-0.36011417434982684,0.39540095396469144,"Gender, Age, ProgVar",Accept,Accept,Accept,0.19131916046865938
Reject,0.03514101501162295,0.6471046909967834,"Gender, Age, ProgVar",Accept,Accept,Reject,0.9324561933659495
Accept,-0.34871908392508194,0.28807413374182683,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6912060213581881
Accept,-0.23984799839758833,0.4896366098843732,"Gender, Age, ProgVar",Accept,Accept,Accept,0.396591282705179
Accept,-0.4734757292000007,0.2123716785003848,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5831039770922654
Accept,-0.5574368464333707,0.1562346291856762,"Gender, Age, ProgVar",Reject,Accept,Accept,0.2894734036693841
Accept,-0.3129434195355374,0.523708445999164,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7070331876144489
Accept,-0.3412262315052109,0.5076737087709706,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7387689107713807
Accept,-0.32024682375041524,0.3189297993487429,"Gender, Age, ProgVar",Reject,Accept,Accept,0.16732645790125145
Accept,-0.4165067642449146,0.22410616889703494,"Gender, Age, ProgVar",Accept,Accept,Accept,0.8347881379805627
Accept,-0.19712760766396842,0.38619062987733765,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5755231591947054
Accept,-0.49248856783143863,0.2084565658582357,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5055193884184523
Accept,-0.405454596701145,0.2864524537357682,"Gender, Age, ProgVar",Accept,Accept,Accept,0.1130819187814375
Accept,-0.4325821433876268,0.20102952119237016,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6338482307057761
Accept,-0.3786686974649225,0.23864163402328353,"Gender, Age, ProgVar",Accept,Accept,Accept,0.32885278089682984
Accept,-0.30581155243104047,0.3747735220306544,"Gender, Age, ProgVar, X2",Accept,Accept,Accept,0.2646553808953407
Accept,-0.5668177834870232,0.24409325065664564,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5696548027188147
Accept,-0.6894303178750282,0.018008146067394454,"Gender, Age, ProgVar",Accept,Accept,Accept,0.9571832946076051
Accept,-0.4134384485544732,0.3695212428465078,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4199667647633166
Accept,-0.3276090391776083,0.4405094471574352,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6279940187729502
Accept,-0.3428236575116446,0.29895920085246375,"Gender, Age, ProgVar",Accept,Accept,Reject,1.0135995381734246
Accept,-0.36672935102544146,0.4416300579429777,"Gender, Age, ProgVar",Accept,Accept,Accept,0.40247967519776856
Accept,-0.519639812899971,0.08226650013720482,"Gender, Age, ProgVar",Accept,Accept,Accept,0.777869751307194
Accept,-0.22173474166147175,0.44416094877452483,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4592503250166967
Accept,-0.5039440595561895,0.23836589853047915,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4991138528243074
Accept,-0.40255298571654957,0.26394725140580033,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6563510522604531
Accept,-0.47413261990241673,0.19205648213366552,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6523495456385198
Accept,-0.40533174873228356,0.29306064260320935,"Gender, Age, ProgVar",Accept,Accept,Accept,0.45631166053893063
Accept,-0.2640551724233997,0.47626877236669485,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7461683076602131
Accept,-0.5001835481802196,0.1425959446139411,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6377991583446108
Accept,-0.19739474805486165,0.4812261433193972,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6862706879402386
Reject,-0.8000713170780609,-0.10174657725464983,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5992606219465743
Accept,-0.4362091797936453,0.24294496682551903,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4543141817372943
Accept,-0.39227115692446213,0.26167253547176017,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7399041178668279
Accept,-0.013163174797250349,0.6656753216029201,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7462163461653161
Accept,-0.1772918904338157,0.5909730423990183,"Gender, Age, ProgVar",Accept,Accept,Reject,0.9314250329608987
Accept,-0.10817343828184296,0.46874045091422534,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3583552296504402
Accept,-0.28150136275037235,0.3453210447319494,"Gender, Age, ProgVar",Accept,Accept,Accept,0.07003841993753455
Accept,-0.38670471381869514,0.2540863783495861,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5464970230904622
Accept,-0.28722801019259936,0.36679995510136165,"Gender, Age, ProgVar",Accept,Accept,Accept,0.1393256172381523
Accept,-0.8202448020138451,0.028546198703243486,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5810277775826758
Accept,-0.043527931962310334,0.616941245824215,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6668867975846225
Accept,-0.696881929163899,0.06930724484976682,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7613292113762101
Reject,0.014482160745780709,0.6665413607115713,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4965802482729909
Accept,-0.4594341200828672,0.18681122030465952,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5329155743383539
Accept,-0.23581842859459495,0.44665968165786435,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6127671256438753
Accept,-0.30196303095998567,0.4702610139259259,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5443634786310819
Accept,-0.6826228691578764,0.01171069929415966,"Gender, Age, ProgVar",Accept,Accept,Accept,0.16932940233789912
Accept,-0.1340137337556705,0.5379001887817049,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4126611890298679
Accept,-0.17095097418610147,0.4549415428007432,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3541984515087511
Accept,-0.42299072808884686,0.15975551960026177,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5252724331541881
Accept,-0.373967742227452,0.4361622905110172,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5822944930797221
Accept,-0.36596927774513843,0.3187222088052425,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6217876585326196
Accept,-0.2121265157439841,0.37657810176613016,"Gender, Age, ProgVar",Accept,Accept,Accept,0.2840274427649745
Accept,-0.10509304137087407,0.5991695639895434,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7840390110294981
Accept,-0.2613242636328811,0.30746387852220325,"Gender, Age, ProgVar",Accept,Accept,Accept,0.2690543546603256
Accept,-0.5575373125568066,0.053529488817179643,"Gender, Age, ProgVar",Accept,Accept,Accept,0.26904456289758677
Accept,-0.4109907158921083,0.23512793002919555,"Gender, Age, ProgVar",Accept,Accept,Accept,0.44159484188226616
Accept,-0.49484353716947194,0.16108877800256785,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3515784596225258
Accept,-0.2967249171975981,0.3432414678730088,"Gender, Age, ProgVar",Accept,Accept,Accept,0.09117812329039665
Accept,-0.20731733167673844,0.536940223817407,"Gender, Age, ProgVar",Reject,Accept,Accept,0.388970962234976
Accept,-0.3210445606506457,0.3243624263785134,"Gender, Age, ProgVar",Accept,Accept,Accept,0.2777429485140345
Accept,-0.5180404469745796,0.318717024333176,"Gender, Age, ProgVar",Accept,Accept,Accept,0.12565355512093324
Accept,-0.127835369528535,0.5564968384286055,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6847304211528209
Accept,-0.39425575309247984,0.31141070716013486,"Gender, Age, ProgVar",Accept,Accept,Accept,0.8684149428285244
Accept,-0.4390155694563502,0.20425677607093362,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5157580449366831
Accept,-0.40516016974461405,0.22849322067469843,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5518592971253528
Accept,-0.2338459572174358,0.43899749450847814,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3954127433183355
Reject,0.11211820352557389,0.8491797500819951,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6754084516626393
Accept,-0.07254920116624222,0.577803763192431,"Gender, Age, ProgVar",Accept,Accept,Accept,0.37976614561441835
Accept,-0.09533933893503913,0.591508918432985,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7764946333697509
Accept,-0.08925896188540958,0.6457173377702192,"Gender, Age, ProgVar",Accept,Accept,Reject,1.1046863791312314
Accept,-0.4883602683250695,0.21678985318637561,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6174670930900559
Accept,-0.5437732646378994,0.08661212319956427,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7831855588157985
Accept,-0.5541668187337747,0.16062777041403808,"Gender, Age, ProgVar",Accept,Accept,Accept,0.20128864100305233
Accept,-0.5035047806349934,0.13128537857991812,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6669467585453289
Accept,-0.49555682137076507,0.09106453463341943,"Gender, Age, ProgVar",Accept,Accept,Accept,0.2147458753522324
Accept,-0.25108974677868195,0.356090122388733,"Gender, Age, ProgVar",Accept,Accept,Accept,0.42028811811519545
Reject,-0.8767629327066169,-0.09103692562242656,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7153796200180027
Accept,-0.2973435951943348,0.2616966568367788,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6657956586215659
Accept,-0.49005244832179895,0.24823864024325626,"Gender, Age, ProgVar",Accept,Accept,Accept,0.13969390461784792
Reject,-0.7628382695788114,-0.08225070110567569,"Gender, Age, ProgVar",Accept,Accept,Accept,0.9459399529341933
Accept,-0.3170271510056705,0.41640756823976177,"Gender, Age, ProgVar",Accept,Accept,Accept,0.301443685150078
Accept,-0.16245110056275985,0.5012176639123463,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6155811948542577
Accept,-0.1609241062187633,0.5326453143661648,"Gender, Age, ProgVar",Accept,Accept,Reject,0.9629901738191782
Accept,-0.35657472698896164,0.2656689973878414,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4130084275551433
Accept,-0.5398799288594731,0.07787856493712306,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7916173484061753
Accept,-0.41219192438231944,0.2362894615719383,"Gender, Age, ProgVar",Accept,Accept,Accept,0.2648947768837787
Accept,-0.253365570236112,0.42733907023625883,"Gender, Age, ProgVar",Reject,Reject,Reject,0.7631622447657957
Accept,-0.3910580460465344,0.22142190867597256,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4561834108697892
Accept,-0.25301803578993964,0.356499007265797,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7884555449990156
Accept,-0.2947496973619608,0.3182689306780191,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6470690265116064
Accept,-0.29720634027241527,0.44944647122820636,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3847895722668421
Accept,-0.2715734831750802,0.4639654332683184,"Gender, Age, ProgVar",Accept,Reject,Accept,0.7718848901376244
Accept,-0.12921289468015984,0.5174706971766591,"Gender, Age, ProgVar",Accept,Reject,Accept,0.39467362875752976
Accept,-0.17938700130634982,0.42970927303948964,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6986544477873953
Accept,-0.26394019773744803,0.34889812186420055,"Gender, Age, ProgVar",Accept,Accept,Accept,0.2816597034368745
Accept,-0.423316205456174,0.24202616155572798,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3885604888449557
Accept,-0.2735185100623345,0.4425796071325904,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5630415467893566
Accept,-0.4828175050806197,0.21052467017346724,"Gender, Age, ProgVar",Accept,Accept,Accept,1.1153185277497304
Accept,-0.48242341060871075,0.30971022324579334,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5421583733458525
Accept,-0.5328187024891573,0.18696121028462426,"Gender, Age, ProgVar",Accept,Reject,Accept,0.7640299258246499
Accept,-0.18835412240373184,0.47206537497786777,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7769614454081336
Accept,-0.4426382227908867,0.14962040219205647,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6044425181992567
Accept,-0.1627880073685602,0.4742596132746643,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6115442486293043
Accept,-0.29451457386476465,0.3539962908482919,"Gender, Age, ProgVar",Accept,Accept,Accept,0.445970968418325
Accept,-0.08495510352634153,0.629784884813374,"Gender, Age, ProgVar",Accept,Accept,Accept,0.818953974668447
Accept,-0.40013186995201677,0.21317885130650663,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5511107223105634
Accept,-0.3938997519138031,0.27278339877912655,"Gender, Age, ProgVar",Accept,Accept,Accept,0.13643862678891353
Accept,-0.06015822792415547,0.537175872598741,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6105953080129978
Accept,-0.4758817034641033,0.2740722446315589,"Gender, Age, ProgVar",Accept,Accept,Accept,0.45110683347500236
Accept,-0.2653260756588544,0.5143464767650596,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5752165315203872
Accept,-0.3329154618430533,0.3453111349757466,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4029240798353471
Accept,-0.3187086142380717,0.32631993460504694,"Gender, Age, ProgVar",Reject,Accept,Accept,0.5678931416777995
Accept,-0.28100347675458964,0.3534832619392479,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3798651583488601
Accept,-0.326571111223467,0.29910390815698873,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6194350207805177
Accept,-0.23745872105736163,0.41351254145105143,"Gender, Age, ProgVar",Accept,Accept,Accept,0.20901319367777693
Accept,-0.47570512068687293,0.20629420256618936,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6637542398977132
Accept,-0.14463350261188232,0.5634622020376081,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7004489406511405
Reject,0.016684471856104596,0.6182697977612507,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4818124257126528
Accept,-0.06806685892292087,0.5631082781667106,"Gender, Age, ProgVar",Accept,Accept,Reject,0.8942243239984041
Accept,-0.4438566542161263,0.25808100694377056,"Gender, Age, ProgVar",Accept,Accept,Accept,0.597739085096327
Accept,-0.6553958276984874,0.08919948353360371,"Gender, Age, ProgVar",Accept,Reject,Accept,0.6141375782968954
Accept,-0.5335065620308532,0.08655840959334567,"Gender, Age, ProgVar",Accept,Reject,Accept,0.4526379828763618
Accept,-0.03831985388259829,0.5964036140404163,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5764709572558747
Accept,-0.3451338802791533,0.3531231452831271,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6459988650252377
Accept,-0.20664241071695688,0.3797867884489291,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3208502292044442
Accept,-0.17450043049291084,0.4042557488633538,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6729858895038405
Accept,-0.4923864867404154,0.22975793690642654,"Gender, Age, ProgVar",Accept,Accept,Accept,0.640699643444512
Accept,-0.32088755549792497,0.29305104378634617,"Gender, Age, ProgVar",Accept,Accept,Accept,0.07222115077627761
Accept,-0.7035433463476282,0.11485065963654079,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6187161290186888
Accept,-0.25225878330993695,0.4557772608895642,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6528442771666991
Accept,-0.4417309011688494,0.28272277307133764,"Gender, Age, ProgVar",Accept,Accept,Accept,0.39023159092201304
Accept,-0.3796837026316928,0.3187369545125215,"Gender, Age, ProgVar",Accept,Accept,Accept,0.0867775086171589
Accept,-0.3538286339115396,0.3536922855427547,"Gender, Age, ProgVar",Accept,Accept,Accept,0.617273774637337
Accept,-0.7449047537539021,0.17165512240755837,"Gender, Age, ProgVar",Accept,Accept,Accept,0.10021176952049708
Accept,-0.30561198212051366,0.5617704006621558,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7276202052093533
Accept,-0.4227461468220707,0.201339179808462,"Gender, Age, ProgVar",Accept,Accept,Accept,0.49608246669012934
Accept,-0.2370029299015532,0.36323716180166143,"Gender, Age, ProgVar",Accept,Accept,Accept,0.49229798354129706
Accept,-0.16395243047812183,0.5059471514173067,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7051010257230291
Reject,-1.0894593946311093,-0.25563714786490166,"Gender, Age, ProgVar",Accept,Accept,Accept,1.2150112680735479
Accept,-0.30535491614033017,0.41991596960044125,"Gender, Age, ProgVar",Accept,Accept,Accept,0.36793285606665155
Accept,-0.2350319635932201,0.5196771462340389,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7175629914456826
Accept,-0.21996793519400665,0.37279009178253864,"Gender, Age, ProgVar",Accept,Accept,Accept,0.35855233944811576
Accept,-0.6033997284372119,0.044214474871686074,"Gender, Age, ProgVar",Reject,Reject,Accept,0.678774768337909
Accept,-0.13408648110009133,0.5390550122274389,"Gender, Age, ProgVar",Accept,Accept,Accept,0.40070101109986855
Accept,-0.5975731947932247,0.14462413643754396,"Gender, Age, ProgVar",Accept,Accept,Accept,0.43922680092698724
Accept,-0.17531918941784963,0.5536180110323605,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4680742925362588
Accept,-0.3839467780459903,0.3560579847766512,"Gender, Age, ProgVar",Accept,Accept,Accept,0.566480863306156
Accept,-0.2598455051410182,0.42761392215671745,"Gender, Age, ProgVar",Accept,Accept,Accept,0.45400025928434756
Accept,-0.26131756688651575,0.4518256713302111,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4897438941223432
Accept,-0.05169469935653448,0.5632983371353257,"Gender, Age, ProgVar",Accept,Accept,Accept,0.43626754721020755
Accept,-0.46854458630101914,0.29467671622932207,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5751692145506705
Accept,-0.1512471617878116,0.5117161200763688,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6616159220329301
Accept,-0.45026532263547026,0.2709682260002452,"Gender, Age, ProgVar",Accept,Accept,Accept,0.45387409960147274
Accept,-0.4165619472349069,0.25674496887398757,"Gender, Age, ProgVar",Accept,Accept,Accept,0.9063953877033659
Accept,-0.1287692597431616,0.514926630259993,"Gender, Age, ProgVar",Accept,Accept,Reject,0.874122967947715
Accept,-0.2058270712053886,0.4657142831033021,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4993943806229846
Accept,-0.4937039481444264,0.24769174492234663,"Gender, Age, ProgVar",Accept,Accept,Accept,0.19334255339427792
Accept,-0.46559593602259963,0.2826251132750856,"Gender, Age, ProgVar",Accept,Reject,Accept,0.5494768603830823
Accept,-0.6350749560906358,0.041822309327058466,"Gender, Age, ProgVar",Accept,Accept,Accept,0.824991259424566
Accept,-0.2648133310440412,0.42815220125185294,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6389267611504369
Accept,-0.6102515086646627,0.12261039269793081,"Gender, Age, ProgVar",Accept,Accept,Accept,1.001883428824516
Accept,-0.3277027104056798,0.3222435980558828,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5914570009345048
Accept,-0.592414379477139,0.041758695968777904,"Gender, Age, ProgVar",Accept,Accept,Accept,0.43897337139487635
Accept,-0.610711909565184,0.11253998090757361,"Gender, Age, ProgVar",Accept,Accept,Accept,0.11723069487791915
Accept,-0.26159240974379167,0.5264582112379499,"Gender, Age, ProgVar",Accept,Accept,Accept,0.08769485984152622
Accept,-0.5081924870355063,0.18474730978859855,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7958226627662373
Accept,-0.42371119551102154,0.30697480084635087,"Gender, Age, ProgVar",Reject,Accept,Accept,0.670615209927951
Accept,-0.2678139394804527,0.41205607572579145,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6717567894361149
Accept,-0.2619286045997323,0.33198158287663615,"Gender, Age, ProgVar",Accept,Accept,Accept,0.20648593731150994
Accept,-0.5039432479461359,0.17720581913438155,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6191191766116366
Accept,-0.27221557026385435,0.3447188196789799,"Gender, Age, ProgVar",Accept,Accept,Accept,0.4053017456808137
Accept,-0.15419803412791414,0.4753632569219872,"Gender, Age, ProgVar",Accept,Accept,Accept,0.45914534618353847
Accept,-0.5394540611418956,0.19828855639586285,"Gender, Age, ProgVar",Accept,Accept,Accept,0.638296393169756
Accept,-0.28360933266980654,0.4641158069165303,"Gender, Age, ProgVar",Accept,Accept,Accept,0.806074794645885
Accept,-0.16046966048052858,0.42864077287837504,"Gender, Age, ProgVar",Accept,Accept,Reject,0.907979347945435
Accept,-0.35173650997841505,0.38684023844439835,"Gender, Age, ProgVar",Accept,Reject,Accept,0.5217698799279431
Accept,-0.4294595196497202,0.2025095902340021,"Gender, Age, ProgVar",Accept,Accept,Accept,0.285975350969487
Accept,-0.11299447604030832,0.5545949056877085,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5575027029233843
Accept,-0.2038134201190498,0.45653713653324635,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5582024896056816
Accept,-0.13029816671042024,0.4517508713667413,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7867020269912666
Accept,-0.249931944895263,0.3898235979408157,"Gender, Age, ProgVar",Accept,Accept,Accept,0.3880341895817592
Reject,-0.7276375859001014,-0.08136194183051487,"Gender, Age, ProgVar",Accept,Accept,Accept,1.0242046471012354
Accept,-0.22180450517834538,0.531908700387586,"Gender, Age, ProgVar",Accept,Accept,Accept,0.7424046964236742
Reject,-0.730771301540614,-0.06920486098035972,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5070590076149807
Accept,-0.48359499316035315,0.15198373546274868,"Gender, Age, ProgVar",Accept,Accept,Accept,0.5405912156629826
Accept,-0.31311269461705393,0.40883412039207745,"Gender, Age, ProgVar",Accept,Accept,Accept,0.6162883560811395
